,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
60,Jordan Henderson Liverpool,32, D(C),M(CLR),35,3129,2.4,1.0,1.0,0.1,1.8,1.1,0.3,-,7.2
61,Bacary Sagna Arsenal,39, D(CR),,34(1),3061,1.7,1.5,0.7,0.4,5.0,0.4,0.2,-,7.2
62,Vincent Kompany Man City,36, D(C),,28,2365,2.3,2.0,0.8,1,5.1,0.6,0.5,1,7.18
63,Nemanja Vidic Man Utd,41, D(C),,23(2),2084,1.2,1.9,1.3,0.5,10.6,0.2,0.5,-,7.17
64,James Tomkins West Ham,33, D(CR),,31,2601,1.7,1.5,0.8,0.6,8.9,0.6,0.6,-,7.17
65,Chris Smalling Man Utd,32, D(CR),,21(4),1938,1.7,1.0,0.8,0.2,7.2,0.1,0.6,-,7.16
66,Tom Huddlestone Hull,35, DMC,,35(1),3145,2.6,2.0,1.3,-,1.9,0.7,0.3,-,7.16
67,Emmanuel Adebayor Tottenham,38, FW,,20(1),1809,1.1,0.2,1.2,-,0.8,0.3,0.1,-,7.16
68,Michael Dawson Tottenham,38, D(C),,31(1),2838,1.5,2.1,0.9,1.4,7.8,0.5,0.7,-,7.16
69,Luke Shaw Southampton,27, D(CL),M(L),35,2995,2.1,1.1,0.8,0.3,3.5,0.6,0.1,-,7.16
70,Per Mertesacker Arsenal,38, D(C),,35,3150,1.2,1.7,0.3,0.8,7.1,0.4,0.5,-,7.15
71,James Collins West Ham,39, D(C),,22(2),1899,2.0,0.7,0.7,0.5,9.8,0.6,1.3,-,7.15
72,Damien Delaney Crystal Palace,41, D(C),,37,3286,1.9,2.3,0.7,0.5,9.2,0.7,0.9,1,7.15
73,Loïc Rémy Newcastle,35, M(LR),FW,24(2),2103,0.4,0.2,0.9,-,0.3,0.4,-,-,7.15
74,Jesús Navas Man City,36, D(R),M(R),18(12),1775,1.3,0.6,0.2,0.1,0.7,0.3,-,-,7.15
75,Edin Dzeko Man City,36, FW,,23(8),1993,0.5,0.2,0.9,-,0.5,0.3,0.1,-,7.15
76,James McCarthy Everton,31, M(C),,31(3),2856,3.3,1.5,1.3,-,1.6,1.2,0.7,-,7.14
77,Angel Rangel Swansea,39, D(R),,29(1),2632,2.8,3.1,1.4,0.1,3.1,1.2,0.3,-,7.14
78,Glen Johnson Liverpool,38, D(CLR),M(R),29,2521,2.2,1.7,0.8,0.1,2.4,0.8,0.3,1,7.14
79,Mousa Dembélé Tottenham,35, M(CR),,22(6),1823,2.3,0.6,1.2,-,1.1,0.2,0.1,-,7.14
80,Mikel Arteta Arsenal,40, M(C),,27(4),2407,3.4,2.0,1.1,-,1.7,1.7,0.2,1,7.14
81,John Terry Chelsea,41, D(C),,34,3060,0.9,1.0,0.4,0.4,6.7,0.2,0.6,1,7.13
82,Mark Noble West Ham,35, M(C),,38,3344,2.9,1.8,1.1,-,1.1,1.4,0.5,-,7.13
83,Robert Snodgrass Norwich,35, M(CLR),,29(1),2573,1.8,1.2,1.7,-,1.0,1.9,0.1,-,7.13
84,Aleksandar Kolarov Man City,36, D(CL),M(L),21(9),1971,1.7,1.0,0.4,0.1,2.1,0.6,0.1,-,7.12
85,Fabian Delph Aston Villa,32, D(L),M(CL),33(1),3003,2.9,1.7,0.9,-,1.4,1.1,0.4,1,7.12
86,Theo Walcott Arsenal,33, M(CLR),FW,9(4),859,0.4,0.3,0.3,-,0.4,0.1,-,-,7.11
87,Kevin Mirallas Everton,35, M(CLR),FW,28(4),2335,0.7,0.3,1.0,-,0.2,0.5,-,-,7.11
88,Scott Dann Crystal Palace,35, D(C),,14,1260,1.1,2.4,0.4,0.6,7.7,0.1,0.9,-,7.11
89,Peter Odemwingie Stoke,41, AM(LR),FW,15,1295,1.6,1.1,1.4,-,0.9,1.6,0.1,-,7.11
90,Wilfried Bony Swansea,33, FW,,27(7),2473,0.3,0.2,1.1,-,2.1,0.2,0.2,-,7.1
91,Vlad Chiriches Tottenham,32, D(CR),,16(1),1414,2.2,2.3,0.8,1.3,4.4,0.8,0.2,-,7.1
92,Gareth McAuley West Brom,42, D(C),,32,2860,1.3,1.8,0.7,0.9,7.7,0.4,0.7,1,7.1
93,Danny Gabbidon Crystal Palace,43, D(C),,22(1),1974,1.4,1.7,0.4,0.4,8.7,0.4,0.7,1,7.09
94,Moussa Sissoko Newcastle,33, M(CR),,35,3036,1.8,0.9,1.3,-,0.6,0.4,0.2,-,7.09
95,Jay Rodríguez Southampton,33, AM(CLR),FW,30(3),2570,1.4,0.7,0.9,-,0.9,0.8,0.1,-,7.09
96,Micah Richards Man City,34, D(CR),,2,161,2.5,2.0,1.0,-,2.5,-,-,-,7.08
97,Joe Ledley Crystal Palace,35, M(CL),,14,1249,2.8,2.2,0.7,-,2.0,0.8,0.5,-,7.08
98,Geoff Cameron Stoke,37, D(CLR),DMC,37,3286,2.9,2.5,1.0,0.1,3.4,1.4,0.2,-,7.08
99,Samuel Eto'o Chelsea,41, M(CL),FW,16(5),1306,0.6,0.1,0.7,-,0.2,0.2,-,-,7.08
100,Lucas Leiva Liverpool,35, D(C),M(C),20(7),1872,3.3,1.9,1.7,0.1,2.0,1.4,0.3,-,7.07
101,Frank Lampard Chelsea,44, M(C),,20(6),1705,1.7,0.5,0.7,-,1.4,0.8,0.1,-,7.07
102,Jon Flanagan Liverpool,29, D(LR),,23,1899,3.4,1.7,1.1,0.1,3.3,1.7,0.2,-,7.07
103,Ramires Chelsea,35, M(CR),,29(1),2610,2.8,0.8,1.8,-,1.3,1.9,0.2,-,7.07
104,Michael Carrick Man Utd,41, D(C),M(C),26(3),2413,2.1,2.8,0.4,0.1,2.0,0.8,0.3,1,7.06
105,Steven Caulker Cardiff,30, D(C),,38,3420,1.2,1.2,0.2,0.9,8.6,0.3,1.6,-,7.06
106,Danny Rose Tottenham,32, D(L),M(L),22,1902,2.6,2.0,1.4,0.2,3.1,0.8,0.4,-,7.06
107,Kieran Gibbs Arsenal,33, D(L),M(L),24(4),2055,2.4,1.9,0.6,0.3,4.3,0.7,0.1,-,7.06
108,Kyle Walker Tottenham,32, D(CR),M(R),26,2298,2.0,2.2,1.0,0.3,2.7,1.0,0.2,-,7.06
109,Robin van Persie Man Utd,39, AM(C),FW,18(3),1584,0.5,0.2,1.2,-,0.7,0.2,-,-,7.06
110,Rafael Man Utd,32, D(LR),M(R),18(1),1421,2.3,1.8,1,0.2,4.0,0.8,0.3,-,7.05
111,Robert Huth Stoke,38, D(C),,12,1067,2.1,2,2,1.2,5.6,0.4,0.7,-,7.05
112,Antolín Alcáraz Everton,40, D(C),,5(1),495,2.3,2.7,0.5,0.7,8.8,0.3,1,1,7.05
113,Mamadou Sakho Liverpool,32, D(C),,17(1),1481,1.5,1.5,0.6,0.3,7.6,0.3,0.4,-,7.05
114,Wojciech Szczesny Arsenal,32, GK,,37,3330,0.1,-,0.1,-,1.3,-,-,-,7.04
115,Oscar Chelsea,31, M(CLR),,24(9),2144,2,0.2,1,-,0.7,0.8,-,-,7.04
116,Mike Williamson Newcastle,39, D(C),,32(1),2912,1.5,1.2,0.5,1,7.8,0.4,0.5,-,7.04
117,Steve Sidwell Fulham,39, M(C),,36(2),3234,3.2,2.1,1.6,-,2.4,1.6,0.7,-,7.03
118,Vito Mannone Sunderland,34, GK,,28(1),2567,-,-,-,-,0.8,-,-,-,7.03
119,Abdoulaye Diagne-Faye Hull,44, D(CL),DMC,3,270,1.3,0.7,-,0.3,5.7,0.7,1.3,-,7.03
120,Youssouf Mulumbu West Brom,35, M(C),,33(4),3081,2.4,3.1,1.5,-,0.8,1.0,0.3,-,7.02
121,Marko Arnautovic Stoke,33, AM(CLR),FW,27(3),2257,1.6,0.7,1,-,0.1,0.9,-,-,7.02
122,Jason Puncheon Crystal Palace,36, M(CLR),,29(5),2516,2.1,1,0.6,0.1,0.8,1.5,-,-,7.02
123,Asmir Begovic Stoke,35, GK,,32,2880,-,-,-,-,0.6,0.1,-,-,7.01
124,Matthew Connolly Cardiff,35, D(CLR),,3,270,2,1.7,1.7,-,6.0,1.3,1,-,7.01
125,Chris Brunt West Brom,37, D(L),M(CLR),25(3),2243,1.5,1.8,0.9,-,1.5,1.0,0.3,-,7.01
126,Jack Wilshere Arsenal,30, M(CLR),,19(5),1720,1.3,0.4,1.2,-,0.2,0.5,0.2,-,7.01
127,Cheick Tioté Newcastle,36, M(C),,31(2),2764,3.2,1.9,2,0.1,2.2,1.4,0.4,-,7.01
128,Adrian Mariappa Crystal Palace,36, D(CR),,23(1),2113,2,2.4,0.7,0.3,4.7,0.9,0.3,-,7.0
129,Davide Santon Newcastle,31, D(LR),,26(1),2224,1.6,2.1,0.7,0.1,3.6,0.9,0.2,-,7.0
130,Ahmed El Mohamady Hull,35, D(R),M(R),38,3330,1.8,1.8,0.9,0.1,1.8,0.5,0.1,-,7.0
131,Ross Barkley Everton,28, M(CLR),,25(9),2291,1,0.6,0.8,0.1,0.5,0.7,0.1,-,7.0
132,Lewis Holtby Fulham,32, M(CLR),,11(2),924,2.7,0.8,0.7,-,0.5,1.2,-,-,7.0
133,Winston Reid West Ham,34, D(C),,18(4),1674,1.1,1.8,1,0.3,7.6,0.2,0.7,-,7.0
134,Mark Schwarzer Chelsea,50, GK,,4,360,-,-,-,-,1.0,-,-,-,7.0
135,Aly Cissokho Liverpool,35, D(L),M(L),12(3),1090,2.3,1.1,0.7,-,3.6,0.4,0.2,-,6.99
136,Brad Friedel Tottenham,51, GK,,1,90,-,-,-,-,2.0,1,-,-,6.99
137,Rickie Lambert Southampton,40, FW,,31(6),2820,0.3,0.1,1,-,0.7,0.2,0.1,-,6.99
138,Maya Yoshida Southampton,34, D(CR),,7(1),632,1.1,2,0.4,1,6.0,0.1,0.1,-,6.99
139,David Luiz Chelsea,35, D(C),DMC,15(4),1359,1.2,1.3,1.4,0.3,4.6,0.9,0.3,-,6.98
140,Lukas Podolski Arsenal,37, AM(CLR),FW,14(6),1173,0.9,0.2,0.5,-,1.0,0.6,-,-,6.98
141,Daniel Agger Liverpool,37, D(C),,16(4),1420,1.4,1.1,0.5,0.3,5.7,0.3,0.4,-,6.97
142,Jonas Olsson West Brom,39, D(C),,32,2819,0.7,1.8,0.6,0.8,9.3,0.4,0.5,1,6.97
143,Adnan Januzaj Man Utd,27, AM(CLR),,15(12),1641,0.9,0.6,1.1,-,0.3,0.5,0.1,-,6.96
144,Fábio Man Utd,32, D(LR),M(R),1,90,2.0,-,1.0,-,4.0,-,-,-,6.96
145,Erik Pieters Stoke,34, D(CL),M(L),34(2),2903,3.3,1.6,1.6,0.3,3.5,1.3,0.4,-,6.95
146,Ben Turner Cardiff,34, D(C),,30(1),2721,1.2,1.2,0.8,0.9,9.4,0.4,1.1,-,6.95
147,Billy Jones West Brom,35, D(CLR),M(R),21,1741,2.0,1.2,0.8,0.3,3.7,0.4,0.5,-,6.95
